,Row_ID,Game_ID,Team,Player_ID,Number,Name,Min,FGM,FGA,FG%,2ptsM,2ptsA,2pts%,3ptsM,3ptsA,3pts%,FTM,FTA,FT%,ORebs,DRebs,Rebs,As,PF,To,Stl,Blks,Pts,y
12929,301196,353_12_17,BARBADOS,0,TOTALS,BARBADOS,200,24,93,25.8,23,86,26.7,1,7,14.3,15,25,60.0,26,35,61,10,11,19,11,5,64,1
12930,301207,353_12_18,COSTA RICA,0,TOTALS,COSTA RICA,200,28,75,37.3,26,63,41.3,2,12,16.7,9,18,50.0,16,14,30,12,24,23,12,12,67,0
12931,301220,353_12_18,EL SALVADOR,0,TOTALS,EL SALVADOR,200,32,72,44.4,31,69,44.9,1,3,33.3,19,30,63.3,13,28,41,18,18,24,13,7,84,1
12932,301233,353_12_19,GUATEMALA,0,TOTALS,GUATEMALA,200,17,53,32.1,16,44,36.4,1,9,11.1,12,21,57.1,6,32,38,11,23,27,11,2,47,0
12933,301246,353_12_19,BAHAMAS,0,TOTALS,BAHAMAS,200,24,85,28.2,23,70,32.9,1,15,6.7,14,31,45.2,31,21,52,9,15,24,10,7,63,1
12934,301259,353_12_20,MEXICO,0,TOTALS,MEXICO,200,19,65,29.2,17,52,32.7,2,13,15.4,21,33,63.6,16,17,33,8,16,17,7,6,61,0
12935,301272,353_12_20,PUERTO RICO,0,TOTALS,PUERTO RICO,200,32,66,48.5,24,50,48.0,8,16,50.0,8,15,53.3,14,23,37,16,24,18,6,9,80,1
12936,301644,355_12_01,EL SALVADOR,0,TOTALS,EL SALVADOR,200,33,69,47.8,30,61,49.2,3,8,37.5,18,33,54.5,17,26,43,17,19,24,16,7,87,1
12937,301654,355_12_01,GUATEMALA,0,TOTALS,GUATEMALA,200,20,73,27.4,19,68,27.9,1,5,20.0,7,13,53.8,12,19,31,8,24,30,13,3,48,0
12938,301667,355_12_02,COSTA RICA,0,TOTALS,COSTA RICA,200,27,76,35.5,24,60,40.0,3,16,18.8,13,18,72.2,13,22,35,11,22,12,18,7,70,1
12939,301676,355_12_02,PANAMA,0,TOTALS,PANAMA,200,16,68,23.5,16,66,24.2,0,2,0.0,11,25,44.0,21,27,48,2,13,28,9,5,43,0
12940,301689,355_12_03,BELIZE,0,TOTALS,BELIZE,200,31,97,32.0,30,87,34.5,1,10,10.0,8,17,47.1,29,33,62,10,22,18,21,5,71,1
12941,301701,355_12_03,HONDURAS,0,TOTALS,HONDURAS,200,12,54,22.2,11,49,22.4,1,5,20.0,7,18,38.9,7,27,34,5,16,37,10,3,32,0
12942,301714,355_12_04,PANAMA,0,TOTALS,PANAMA,200,33,84,39.3,31,74,41.9,2,10,20.0,19,31,61.3,26,30,56,11,18,25,14,6,87,1
12943,301724,355_12_04,GUATEMALA,0,TOTALS,GUATEMALA,200,18,63,28.6,15,51,29.4,3,12,25.0,12,22,54.5,7,24,31,8,22,24,8,3,51,0
12944,301737,355_12_05,BELIZE,0,TOTALS,BELIZE,200,18,67,26.9,18,50,36.0,0,17,0.0,19,27,70.4,19,21,40,5,17,30,7,8,55,0
12945,301750,355_12_05,EL SALVADOR,0,TOTALS,EL SALVADOR,200,29,74,39.2,28,63,44.4,1,11,9.1,10,19,52.6,14,19,33,12,22,21,15,4,69,1
12946,301763,355_12_06,HONDURAS,0,TOTALS,HONDURAS,200,14,58,24.1,13,47,27.7,1,11,9.1,2,12,16.7,10,21,31,9,18,36,18,3,31,0
12947,301776,355_12_06,COSTA RICA,0,TOTALS,COSTA RICA,200,36,79,45.6,32,62,51.6,4,17,23.5,15,23,65.2,22,29,51,17,20,23,20,5,91,1
12948,301787,355_12_07,COSTA RICA,0,TOTALS,COSTA RICA,200,34,77,44.2,27,55,49.1,7,22,31.8,5,14,35.7,13,20,33,20,21,14,14,3,80,1
12949,301797,355_12_07,EL SALVADOR,0,TOTALS,EL SALVADOR,200,23,61,37.7,20,46,43.5,3,15,20.0,9,20,45.0,21,25,46,9,13,31,8,2,58,0
12950,301805,355_12_08,GUATEMALA,0,TOTALS,GUATEMALA,200,19,77,24.7,18,65,27.7,1,12,8.3,11,31,35.5,15,30,45,6,26,24,16,3,50,0
12951,301818,355_12_08,BELIZE,0,TOTALS,BELIZE,200,19,92,20.7,17,76,22.4,2,16,12.5,17,34,50.0,33,36,69,4,25,35,11,11,57,1
12952,301831,355_12_09,HONDURAS,0,TOTALS,HONDURAS,200,13,66,19.7,9,48,18.8,4,18,22.2,4,12,33.3,13,19,32,7,15,26,8,6,34,0
12953,301842,355_12_09,PANAMA,0,TOTALS,PANAMA,200,30,67,44.8,27,56,48.2,3,11,27.3,11,21,52.4,14,35,49,10,7,24,16,6,74,1
12954,301854,355_12_10,BELIZE,0,TOTALS,BELIZE,200,19,61,31.1,18,51,35.3,1,10,10.0,13,32,40.6,19,27,46,5,13,28,19,4,52,0
12955,301865,355_12_10,COSTA RICA,0,TOTALS,COSTA RICA,200,24,65,36.9,16,37,43.2,8,28,28.6,11,20,55.0,12,22,34,18,25,25,17,6,67,1
12956,301873,355_12_11,PANAMA,0,TOTALS,PANAMA,225,24,70,34.3,22,59,37.3,2,11,18.2,2,6,33.3,13,32,45,8,22,31,7,7,52,0
12957,301882,355_12_11,EL SALVADOR,0,TOTALS,EL SALVADOR,225,21,80,26.2,20,73,27.4,1,7,14.3,16,30,53.3,17,26,43,9,11,21,16,3,59,1
12958,301892,355_12_12,GUATEMALA,0,TOTALS,GUATEMALA,200,16,73,21.9,11,49,22.4,5,24,20.8,5,13,38.5,15,22,37,6,23,27,13,3,42,0
12959,301905,355_12_12,HONDURAS,0,TOTALS,HONDURAS,200,28,73,38.4,25,63,39.7,3,10,30.0,11,31,35.5,18,29,47,13,14,24,16,7,70,1
12960,301916,355_12_13,COSTA RICA,0,TOTALS,COSTA RICA,200,43,84,51.2,39,71,54.9,4,13,30.8,9,25,36.0,20,29,49,28,16,21,28,8,99,1
12961,301926,355_12_13,GUATEMALA,0,TOTALS,GUATEMALA,200,9,56,16.1,8,45,17.8,1,11,9.1,5,20,25.0,13,22,35,6,18,37,13,2,24,0
12962,301935,355_12_14,PANAMA,0,TOTALS,PANAMA,200,15,67,22.4,11,50,22.0,4,17,23.5,15,27,55.6,21,27,48,6,7,16,11,3,49,0
12963,301947,355_12_14,BELIZE,0,TOTALS,BELIZE,200,23,68,33.8,18,46,39.1,5,22,22.7,2,4,50.0,13,31,44,13,19,15,10,6,53,1
12964,301960,355_12_15,EL SALVADOR,0,TOTALS,EL SALVADOR,200,34,75,45.3,33,63,52.4,1,12,8.3,16,22,72.7,17,28,45,21,14,26,13,4,85,1
12965,301973,355_12_15,HONDURAS,0,TOTALS,HONDURAS,200,21,65,32.3,16,52,30.8,5,13,38.5,5,14,35.7,8,17,25,11,21,27,9,3,52,0
12966,302124,357_12_01,MOLDOVA,0,TOTALS,MOLDOVA,200,35,74,47.3,29,57,50.9,6,17,35.3,5,10,50.0,13,31,44,13,24,20,6,7,81,1
12967,302136,357_12_01,GIBRALTAR,0,TOTALS,GIBRALTAR,200,20,62,32.3,15,46,32.6,5,16,31.2,17,26,65.4,15,29,44,5,16,17,8,0,62,0
12968,302148,357_12_02,MALTA,0,TOTALS,MALTA,200,23,57,40.4,18,39,46.2,5,18,27.8,24,29,82.8,11,35,46,8,25,20,6,1,75,1
12969,302160,357_12_02,SCOTLAND,0,TOTALS,SCOTLAND,200,22,66,33.3,19,54,35.2,3,12,25.0,17,28,60.7,13,27,40,7,22,13,9,1,64,0
12970,302173,357_12_03,SAN MARINO,0,TOTALS,SAN MARINO,200,22,60,36.7,14,33,42.4,8,27,29.6,6,14,42.9,15,32,47,5,25,19,6,2,58,1
12971,302186,357_12_03,WALES,0,TOTALS,WALES,200,21,63,33.3,20,53,37.7,1,10,10.0,10,18,55.6,14,27,41,6,20,14,9,0,53,0
12972,302198,357_12_04,GIBRALTAR,0,TOTALS,GIBRALTAR,200,17,62,27.4,14,50,28.0,3,12,25.0,10,19,52.6,14,20,34,3,18,24,6,0,47,0
12973,302211,357_12_04,ANDORRA,0,TOTALS,ANDORRA,200,41,76,53.9,31,47,66.0,10,29,34.5,4,11,36.4,20,32,52,19,18,19,15,4,96,1
12974,302224,357_12_05,WALES,0,TOTALS,WALES,200,23,65,35.4,20,41,48.8,3,24,12.5,2,10,20.0,11,21,32,8,32,20,4,1,51,0
12975,302236,357_12_05,MALTA,0,TOTALS,MALTA,200,27,55,49.1,23,42,54.8,4,13,30.8,23,43,53.5,16,33,49,10,21,20,14,1,81,1
12976,302248,357_12_06,SCOTLAND,0,TOTALS,SCOTLAND,200,27,51,52.9,27,46,58.7,0,5,0.0,17,31,54.8,9,28,37,4,22,16,12,7,71,1
12977,302261,357_12_06,SAN MARINO,0,TOTALS,SAN MARINO,200,21,62,33.9,11,31,35.5,10,31,32.3,16,22,72.7,13,23,36,10,27,18,5,1,68,0
12978,302274,357_12_07,ANDORRA,0,TOTALS,ANDORRA,200,33,60,55.0,25,42,59.5,8,18,44.4,26,33,78.8,9,30,39,19,28,17,4,0,100,0
12979,302285,357_12_07,MOLDOVA,0,TOTALS,MOLDOVA,200,26,62,41.9,20,44,45.5,6,18,33.3,26,38,68.4,12,21,33,11,25,14,9,3,84,1
12980,302297,357_12_08,SCOTLAND,0,TOTALS,SCOTLAND,200,27,58,46.6,22,42,52.4,5,16,31.2,16,26,61.5,8,26,34,10,19,23,6,2,75,0
12981,302310,357_12_08,WALES,0,TOTALS,WALES,200,29,68,42.6,25,57,43.9,4,11,36.4,14,20,70.0,15,29,44,8,21,22,11,0,76,1
12982,302323,357_12_09,SAN MARINO,0,TOTALS,SAN MARINO,200,23,59,39.0,15,32,46.9,8,27,29.6,17,18,94.4,9,23,32,5,24,11,4,0,71,1
12983,302335,357_12_09,MALTA,0,TOTALS,MALTA,200,22,56,39.3,16,36,44.4,6,20,30.0,19,23,82.6,11,26,37,10,23,14,4,2,69,0
12984,302347,357_12_10,GIBRALTAR,0,TOTALS,GIBRALTAR,200,26,78,33.3,23,52,44.2,3,26,11.5,17,28,60.7,23,25,48,8,16,12,5,1,72,0
12985,302360,357_12_10,WALES,0,TOTALS,WALES,200,36,71,50.7,30,50,60.0,6,21,28.6,17,22,77.3,12,33,45,16,24,10,3,1,95,1
12986,302373,357_12_11,ANDORRA,0,TOTALS,ANDORRA,200,25,71,35.2,19,38,50.0,6,33,18.2,19,29,65.5,17,22,39,15,16,20,21,0,75,1
12987,302385,357_12_11,MALTA,0,TOTALS,MALTA,200,28,62,45.2,23,46,50.0,5,16,31.2,4,5,80.0,12,37,49,14,28,32,10,5,65,0
12988,302397,357_12_12,SCOTLAND,0,TOTALS,SCOTLAND,200,33,63,52.4,26,39,66.7,7,24,29.2,11,21,52.4,12,29,41,21,21,20,12,4,84,1
12989,302409,357_12_12,GIBRALTAR,0,TOTALS,GIBRALTAR,200,21,62,33.9,17,45,37.8,4,17,23.5,14,20,70.0,14,23,37,12,17,24,12,0,60,0
12990,302421,357_12_13,MALTA,0,TOTALS,MALTA,200,40,62,64.5,32,49,65.3,8,13,61.5,8,19,42.1,10,31,41,26,18,12,10,2,96,1
12991,302434,357_12_13,SAN MARINO,0,TOTALS,SAN MARINO,200,17,59,28.8,8,25,32.0,9,34,26.5,14,20,70.0,14,16,30,13,20,17,8,1,57,0
12992,302447,357_12_14,ANDORRA,0,TOTALS,ANDORRA,200,29,69,42.0,24,50,48.0,5,19,26.3,11,21,52.4,18,32,50,16,15,21,11,0,74,1
12993,302458,357_12_14,MOLDOVA,0,TOTALS,MOLDOVA,200,29,64,45.3,25,50,50.0,4,14,28.6,10,18,55.6,9,26,35,9,18,18,11,6,72,0
12994,302966,359_12_01,FRANCE,0,TOTALS,FRANCE,200,20,48,41.7,16,30,53.3,4,18,22.2,8,11,72.7,9,24,33,13,23,16,6,3,52,0
12995,302979,359_12_01,GERMANY,0,TOTALS,GERMANY,200,17,45,37.8,13,30,43.3,4,15,26.7,16,25,64.0,9,19,28,10,17,14,10,1,54,1
12996,302992,359_12_02,LITHUANIA,0,TOTALS,LITHUANIA,200,29,65,44.6,25,47,53.2,4,18,22.2,18,27,66.7,16,27,43,11,22,13,16,3,80,1
12997,303005,359_12_02,SWEDEN,0,TOTALS,SWEDEN,200,25,65,38.5,15,40,37.5,10,25,40.0,11,20,55.0,15,23,38,10,24,20,6,2,71,0
12998,303018,359_12_03,RUSSIA,0,TOTALS,RUSSIA,200,27,56,48.2,21,36,58.3,6,20,30.0,26,39,66.7,10,20,30,11,17,12,11,1,86,1
12999,303031,359_12_03,ESTONIA,0,TOTALS,ESTONIA,200,23,52,44.2,20,35,57.1,3,17,17.6,9,16,56.2,10,23,33,8,30,29,6,0,58,0
13000,303044,359_12_04,LATVIA,0,TOTALS,LATVIA,200,34,63,54.0,29,41,70.7,5,22,22.7,15,21,71.4,8,29,37,20,22,11,16,4,88,1
13001,303057,359_12_04,GEORGIA,0,TOTALS,GEORGIA,200,16,57,28.1,12,36,33.3,4,21,19.0,14,21,66.7,13,26,39,6,19,21,7,0,50,0
13002,303070,359_12_05,GREECE,0,TOTALS,GREECE,225,33,77,42.9,26,58,44.8,7,19,36.8,16,23,69.6,15,23,38,13,29,11,9,3,89,1
13003,303083,359_12_05,UKRAINE,0,TOTALS,UKRAINE,225,29,65,44.6,20,41,48.8,9,24,37.5,19,27,70.4,11,34,45,14,26,19,4,5,86,0
13004,303096,359_12_06,TURKEY,0,TOTALS,TURKEY,200,20,45,44.4,16,34,47.1,4,11,36.4,16,25,64.0,10,24,34,8,25,19,5,1,60,0
13005,303109,359_12_06,SPAIN,0,TOTALS,SPAIN,200,24,61,39.3,16,33,48.5,8,28,28.6,23,31,74.2,16,18,34,13,22,9,9,1,79,1
13006,303122,359_12_07,SERBIA,0,TOTALS,SERBIA,200,28,56,50.0,19,36,52.8,9,20,45.0,26,33,78.8,7,30,37,15,24,10,3,2,91,1
13007,303135,359_12_07,MONTENEGRO,0,TOTALS,MONTENEGRO,200,26,70,37.1,19,43,44.2,7,27,25.9,14,19,73.7,17,24,41,12,28,10,7,2,73,0
13008,303148,359_12_08,SLOVENIA,0,TOTALS,SLOVENIA,200,26,58,44.8,17,35,48.6,9,23,39.1,20,27,74.1,11,27,38,13,21,12,4,2,81,1
13009,303161,359_12_08,ITALY,0,TOTALS,ITALY,200,27,56,48.2,22,37,59.5,5,19,26.3,9,19,47.4,5,23,28,9,24,11,10,0,68,0
13010,303174,359_12_09,UKRAINE,0,TOTALS,UKRAINE,200,25,57,43.9,17,34,50.0,8,23,34.8,17,22,77.3,9,17,26,14,26,13,5,2,75,0
13011,303187,359_12_09,RUSSIA,0,TOTALS,RUSSIA,200,29,65,44.6,22,45,48.9,7,20,35.0,16,24,66.7,21,23,44,17,20,14,5,1,81,1
13012,303200,359_12_10,GEORGIA,0,TOTALS,GEORGIA,200,23,48,47.9,15,24,62.5,8,24,33.3,13,15,86.7,4,19,23,10,29,22,1,0,67,1
13013,303213,359_12_10,TURKEY,0,TOTALS,TURKEY,200,36,78,46.2,32,57,56.1,4,21,19.0,27,32,84.4,24,22,46,24,21,7,8,2,103,0
13014,303226,359_12_11,ESTONIA,0,TOTALS,ESTONIA,200,28,67,41.8,24,45,53.3,4,22,18.2,9,15,60.0,6,15,21,16,27,18,13,3,69,0
13015,303239,359_12_11,GREECE,0,TOTALS,GREECE,200,32,57,56.1,25,36,69.4,7,21,33.3,20,27,74.1,11,32,43,22,22,26,13,2,91,1
13016,303252,359_12_12,ITALY,0,TOTALS,ITALY,200,29,67,43.3,22,42,52.4,7,25,28.0,24,33,72.7,14,23,37,13,37,16,10,0,89,1
13017,303265,359_12_12,LITHUANIA,0,TOTALS,LITHUANIA,200,21,50,42.0,18,36,50.0,3,14,21.4,37,48,77.1,12,28,40,14,29,23,5,2,82,0
13018,303278,359_12_13,GERMANY,0,TOTALS,GERMANY,200,14,49,28.6,11,35,31.4,3,14,21.4,14,25,56.0,14,27,41,8,24,19,2,2,45,0
13019,303291,359_12_13,SERBIA,0,TOTALS,SERBIA,200,23,58,39.7,15,43,34.9,8,15,53.3,15,17,88.2,11,25,36,10,26,13,3,6,69,1
13020,303304,359_12_14,SPAIN,0,TOTALS,SPAIN,200,18,48,37.5,14,35,40.0,4,13,30.8,24,27,88.9,6,22,28,8,27,18,12,0,64,1
13021,303317,359_12_14,LATVIA,0,TOTALS,LATVIA,200,16,50,32.0,15,28,53.6,1,22,4.5,18,23,78.3,13,21,34,5,28,23,9,2,51,0
13022,303330,359_12_15,MONTENEGRO,0,TOTALS,MONTENEGRO,200,14,46,30.4,9,35,25.7,5,11,45.5,35,41,85.4,9,10,19,10,28,17,4,1,68,1
13023,303343,359_12_15,FRANCE,0,TOTALS,FRANCE,200,34,54,63.0,25,37,67.6,9,17,52.9,25,32,78.1,13,25,38,24,30,17,4,7,102,0
13024,303356,359_12_16,SWEDEN,0,TOTALS,SWEDEN,200,27,61,44.3,21,41,51.2,6,20,30.0,9,13,69.2,7,28,35,5,28,13,2,3,69,0
13025,303369,359_12_16,SLOVENIA,0,TOTALS,SLOVENIA,200,25,60,41.7,21,44,47.7,4,16,25.0,16,24,66.7,11,27,38,16,23,11,6,2,70,1
13026,303382,359_12_17,ESTONIA,0,TOTALS,ESTONIA,200,23,67,34.3,17,49,34.7,6,18,33.3,17,30,56.7,17,24,41,5,23,13,12,0,69,0
13027,303395,359_12_17,UKRAINE,0,TOTALS,UKRAINE,200,25,58,43.1,19,37,51.4,6,21,28.6,16,22,72.7,12,35,47,17,23,22,6,7,72,1
13028,303408,359_12_18,TURKEY,0,TOTALS,TURKEY,225,28,62,45.2,25,53,47.2,3,9,33.3,5,12,41.7,14,28,42,12,21,19,8,2,64,1
13029,303421,359_12_18,LATVIA,0,TOTALS,LATVIA,225,21,57,36.8,10,23,43.5,11,34,32.4,8,12,66.7,7,22,29,12,21,17,1,3,61,0
13030,303434,359_12_19,MONTENEGRO,0,TOTALS,MONTENEGRO,200,19,53,35.8,15,33,45.5,4,20,20.0,13,17,76.5,10,17,27,9,23,16,8,0,55,0
13031,303447,359_12_19,GERMANY,0,TOTALS,GERMANY,200,24,56,42.9,16,34,47.1,8,22,36.4,15,17,88.2,15,25,40,12,20,16,8,1,71,1
13032,303460,359_12_20,GEORGIA,0,TOTALS,GEORGIA,200,15,53,28.3,11,29,37.9,4,24,16.7,15,26,57.7,7,15,22,4,22,20,3,2,49,1
13033,303473,359_12_20,SPAIN,0,TOTALS,SPAIN,200,42,76,55.3,35,55,63.6,7,21,33.3,20,26,76.9,19,37,56,17,22,8,6,1,111,0
13034,303486,359_12_21,FRANCE,0,TOTALS,FRANCE,200,24,54,44.4,16,35,45.7,8,19,42.1,11,13,84.6,10,18,28,9,22,19,5,6,67,0
13035,303499,359_12_21,SERBIA,0,TOTALS,SERBIA,200,23,49,46.9,20,40,50.0,3,9,33.3,21,26,80.8,8,18,26,9,20,18,6,1,70,1
13036,303512,359_12_22,SWEDEN,0,TOTALS,SWEDEN,200,21,58,36.2,17,38,44.7,4,20,20.0,16,23,69.6,10,29,39,7,17,13,4,1,62,0
13037,303525,359_12_22,ITALY,0,TOTALS,ITALY,200,34,71,47.9,26,49,53.1,8,22,36.4,11,18,61.1,14,29,43,18,22,5,9,4,87,1
13038,303538,359_12_23,GREECE,0,TOTALS,GREECE,200,25,59,42.4,18,34,52.9,7,25,28.0,7,11,63.6,8,24,32,13,24,18,2,2,64,0
13039,303551,359_12_23,RUSSIA,0,TOTALS,RUSSIA,200,22,60,36.7,11,33,33.3,11,27,40.7,11,20,55.0,18,25,43,14,15,21,7,3,66,1
13040,303564,359_12_24,SLOVENIA,0,TOTALS,SLOVENIA,200,29,58,50.0,22,38,57.9,7,20,35.0,22,30,73.3,9,25,34,21,27,14,7,1,87,1
13041,303577,359_12_24,LITHUANIA,0,TOTALS,LITHUANIA,200,31,71,43.7,28,58,48.3,3,13,23.1,16,23,69.6,14,22,36,16,28,14,9,4,81,0
13042,303590,359_12_25,LITHUANIA,0,TOTALS,LITHUANIA,200,30,58,51.7,23,43,53.5,7,15,46.7,15,23,65.2,12,27,39,17,29,22,7,3,82,1
13043,303603,359_12_25,SPAIN,0,TOTALS,SPAIN,200,20,57,35.1,17,41,41.5,3,16,18.8,17,28,60.7,15,17,32,7,26,18,4,4,60,0
13044,303616,359_12_26,FRANCE,0,TOTALS,FRANCE,200,30,55,54.5,18,29,62.1,12,26,46.2,9,15,60.0,10,26,36,19,15,16,6,4,81,1
13045,303629,359_12_26,RUSSIA,0,TOTALS,RUSSIA,200,25,61,41.0,20,40,50.0,5,21,23.8,7,11,63.6,11,17,28,7,19,18,5,3,62,0
13046,303642,359_12_27,MONTENEGRO,0,TOTALS,MONTENEGRO,200,25,66,37.9,23,53,43.4,2,13,15.4,12,18,66.7,22,26,48,13,23,16,4,5,64,0
13047,303655,359_12_27,SWEDEN,0,TOTALS,SWEDEN,200,23,60,38.3,16,40,40.0,7,20,35.0,19,22,86.4,12,22,34,11,19,11,2,5,72,1
13048,303668,359_12_28,ITALY,0,TOTALS,ITALY,200,22,52,42.3,16,27,59.3,6,25,24.0,18,30,60.0,8,17,25,8,27,20,8,1,68,0
13049,303681,359_12_28,TURKEY,0,TOTALS,TURKEY,200,35,62,56.5,27,47,57.4,8,15,53.3,17,29,58.6,14,24,38,19,26,16,11,0,95,1
13050,303694,359_12_29,GREECE,0,TOTALS,GREECE,200,26,63,41.3,18,31,58.1,8,32,25.0,8,14,57.1,9,20,29,11,26,17,5,2,68,0
13051,303707,359_12_29,GERMANY,0,TOTALS,GERMANY,200,35,60,58.3,29,39,74.4,6,21,28.6,14,24,58.3,10,32,42,17,21,15,5,4,90,1
13052,303720,359_12_30,ESTONIA,0,TOTALS,ESTONIA,200,33,73,45.2,27,44,61.4,6,29,20.7,15,20,75.0,14,33,47,13,25,16,5,3,87,1
13053,303733,359_12_30,GEORGIA,0,TOTALS,GEORGIA,200,24,73,32.9,16,46,34.8,8,27,29.6,17,27,63.0,19,26,45,18,21,10,5,0,73,0
13054,303746,359_12_31,LATVIA,0,TOTALS,LATVIA,200,24,59,40.7,18,37,48.6,6,22,27.3,8,16,50.0,6,20,26,12,28,12,5,1,62,0
13055,303759,359_12_31,SLOVENIA,0,TOTALS,SLOVENIA,200,21,46,45.7,17,31,54.8,4,15,26.7,23,30,76.7,6,30,36,10,22,20,8,3,69,1
13056,303772,359_12_32,UKRAINE,0,TOTALS,UKRAINE,200,17,56,30.4,12,35,34.3,5,21,23.8,14,20,70.0,10,17,27,11,25,17,6,2,53,0
13057,303785,359_12_32,SERBIA,0,TOTALS,SERBIA,200,30,55,54.5,27,44,61.4,3,11,27.3,19,31,61.3,12,30,42,9,21,12,8,2,82,1
13058,303798,359_12_33,SPAIN,0,TOTALS,SPAIN,200,24,57,42.1,15,33,45.5,9,24,37.5,19,28,67.9,13,25,38,14,26,14,3,2,76,0
13059,303811,359_12_33,ITALY,0,TOTALS,ITALY,200,27,63,42.9,19,40,47.5,8,23,34.8,16,21,76.2,12,27,39,8,26,13,3,1,78,1
13060,303824,359_12_34,GERMANY,0,TOTALS,GERMANY,200,25,57,43.9,20,40,50.0,5,17,29.4,19,21,90.5,12,25,37,14,17,11,6,1,74,1
13061,303837,359_12_34,RUSSIA,0,TOTALS,RUSSIA,200,24,62,38.7,17,42,40.5,7,20,35.0,4,11,36.4,15,20,35,10,22,15,5,4,59,0
13062,303850,359_12_35,SWEDEN,0,TOTALS,SWEDEN,200,22,67,32.8,11,38,28.9,11,29,37.9,14,18,77.8,12,28,40,15,17,6,1,2,69,1
13063,303863,359_12_35,ESTONIA,0,TOTALS,ESTONIA,200,26,68,38.2,22,52,42.3,4,16,25.0,10,12,83.3,13,36,49,10,20,11,2,2,66,0
13064,303876,359_12_36,LITHUANIA,0,TOTALS,LITHUANIA,200,27,67,40.3,23,55,41.8,4,12,33.3,17,22,77.3,17,24,41,16,23,7,4,1,75,0
13065,303889,359_12_36,LATVIA,0,TOTALS,LATVIA,200,26,60,43.3,22,41,53.7,4,19,21.1,22,23,95.7,10,25,35,12,22,10,3,5,78,1
13066,303902,359_12_37,UKRAINE,0,TOTALS,UKRAINE,200,20,48,41.7,16,35,45.7,4,13,30.8,18,21,85.7,5,22,27,9,18,18,7,2,62,0
13067,303915,359_12_37,FRANCE,0,TOTALS,FRANCE,200,27,63,42.9,20,41,48.8,7,22,31.8,14,19,73.7,16,23,39,10,20,15,11,5,75,1
13068,303928,359_12_38,GEORGIA,0,TOTALS,GEORGIA,200,25,71,35.2,18,50,36.0,7,21,33.3,8,14,57.1,19,15,34,16,20,17,3,2,65,0
13069,303941,359_12_38,MONTENEGRO,0,TOTALS,MONTENEGRO,200,30,73,41.1,27,50,54.0,3,23,13.0,18,21,85.7,28,30,58,19,14,19,7,3,81,1
13070,303954,359_12_39,TURKEY,0,TOTALS,TURKEY,200,28,54,51.9,24,48,50.0,4,6,66.7,11,17,64.7,4,29,33,13,25,17,8,1,71,0
13071,303967,359_12_39,SLOVENIA,0,TOTALS,SLOVENIA,200,25,55,45.5,15,30,50.0,10,25,40.0,12,22,54.5,7,25,32,14,21,13,5,0,72,1
13072,303980,359_12_40,SERBIA,0,TOTALS,SERBIA,200,36,65,55.4,34,58,58.6,2,7,28.6,12,16,75.0,16,27,43,16,17,21,8,3,86,1
13073,303993,359_12_40,GREECE,0,TOTALS,GREECE,200,29,60,48.3,23,44,52.3,6,16,37.5,5,6,83.3,5,14,19,16,17,15,8,1,69,0
13074,304006,359_12_41,ITALY,0,TOTALS,ITALY,200,25,55,45.5,20,37,54.1,5,18,27.8,23,32,71.9,7,16,23,10,26,12,7,3,78,0
13075,304019,359_12_41,LATVIA,0,TOTALS,LATVIA,200,32,56,57.1,21,32,65.6,11,24,45.8,19,25,76.0,11,26,37,15,26,17,5,4,94,1
13076,304032,359_12_42,GERMANY,0,TOTALS,GERMANY,200,28,61,45.9,25,47,53.2,3,14,21.4,15,28,53.6,7,26,33,9,25,13,5,2,74,0
13077,304045,359_12_42,UKRAINE,0,TOTALS,UKRAINE,200,26,57,45.6,23,46,50.0,3,11,27.3,26,33,78.8,9,31,40,14,26,13,4,1,81,1
13078,304058,359_12_43,MONTENEGRO,0,TOTALS,MONTENEGRO,200,27,69,39.1,23,49,46.9,4,20,20.0,14,21,66.7,18,21,39,14,18,16,6,3,72,0
13079,304071,359_12_43,ESTONIA,0,TOTALS,ESTONIA,200,30,61,49.2,23,40,57.5,7,21,33.3,9,15,60.0,10,26,36,15,22,16,3,1,76,1
13080,304084,359_12_44,TURKEY,0,TOTALS,TURKEY,200,18,66,27.3,16,48,33.3,2,18,11.1,7,14,50.0,11,18,29,10,18,15,9,1,45,0
13081,304097,359_12_44,LITHUANIA,0,TOTALS,LITHUANIA,200,29,54,53.7,18,33,54.5,11,21,52.4,7,14,50.0,9,31,40,18,19,22,8,5,76,1
13082,304110,359_12_45,RUSSIA,0,TOTALS,RUSSIA,200,23,60,38.3,16,37,43.2,7,23,30.4,8,12,66.7,10,18,28,12,23,8,9,1,61,0
13083,304123,359_12_45,SERBIA,0,TOTALS,SERBIA,200,29,58,50.0,21,41,51.2,8,17,47.1,18,23,78.3,14,29,43,18,17,10,2,3,84,1
13084,304136,359_12_46,GEORGIA,0,TOTALS,GEORGIA,200,23,61,37.7,18,35,51.4,5,26,19.2,13,23,56.5,9,23,32,9,30,10,2,3,64,0
13085,304149,359_12_46,SWEDEN,0,TOTALS,SWEDEN,200,28,56,50.0,23,34,67.6,5,22,22.7,26,39,66.7,11,34,45,14,22,14,6,2,87,1
13086,304162,359_12_47,SLOVENIA,0,TOTALS,SLOVENIA,200,23,49,46.9,13,29,44.8,10,20,50.0,14,17,82.4,11,23,34,13,22,17,4,2,70,1
